id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD074507	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074507; files/all n=37	Q1	6	Mus musculus (mouse)	37	16	raw	unknown	LFQ	Q Exactive HF	yes	no	ESC-QE-Sample-N1-4-90min-Anusha-14-3-24-N4.mzTab;ESC-QE-Sample-N1-3-90min-Anusha-14-3-24-N3.mzTab;ESC-QE-Sample-N1-1-90min-Anusha-14-3-24-N1.mzTab	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	
PXD074547	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074547; files/all n=41	Q1	6	Mus musculus (mouse)	41	16	raw	unknown	LFQ	Q Exactive HF	yes	no	ESC-QE-Sample-H1-1-90min-Anusha-23-02-24-H1.mzTab;ESC-QE-Sample-H1-4-90min-Anusha-23-02-24-H4.mzTab;ESC-QE-Sample-H1-2-90min-Anusha-23-02-24-H2-p.xlsx	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	
PXD075039	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075039; files/all n=42	Q1	6	Homo sapiens (human)	42	38	d.zip	DIA	LFQ	timsTOF Pro	yes	no	20230214_klaupman_schizophrenia-cells_DIA_sample-15_S1-D3_1_7848.d.zip;20230214_klaupman_schizophrenia-cells_DIA_sample-08_S1-C8_1_7841.d.zip;20230214_klaupman_schizophrenia-cells_DIA_sample-04_S1-C4_1_7837.d.zip	moderate	38	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD075335	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075335; files/all n=44	Q1	6	Saccharomyces cerevisiae (baker's yeast)	44	36	raw	DIA	LFQ	Thermo Fisher Scientific instrument model	yes	no	SampleAnnotationFile.xlsx	moderate	36	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD075372	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075372; files/all n=37	Q1	6	Homo sapiens (human)	37	24	raw	unknown	LFQ	Q Exactive	yes	no	mqpar.xml	moderate	24	ms-proteomics;human	none_in_pride	no	
PXD075440	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075440; files/all n=33	Q1	6	Mus musculus (mouse)	33	30	raw	DIA	LFQ	Orbitrap Astral	yes	no	SampleLabels.txt	moderate	30	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD076153	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076153; files/all n=35	Q1	6	Homo sapiens (human)	35	32	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	experimental_design.xlsx	moderate	32	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD076616	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076616; files/all n=39	Q1	6	Mus musculus (mouse)	39	30	d.zip	DDA	LFQ	proteomics	yes	no	Rawfile_sample_assignment.txt	moderate	30	ms-proteomics;vertebrates	none_in_pride	no	
PXD077344	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077344; files/all n=47	Q1	6	Homo sapiens (human);Mus musculus (mouse)	47	41	raw	DIA	LFQ	orbitrap	yes	no	WilkinsHM_APOE_Brain_BrainMito_iNeurons_iAstrocytes_Metadata.xlsx	moderate	41	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD077398	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077398; files/all n=48	Q1	6	Termitoidae	48	43	raw	DIA	LFQ	Orbitrap Fusion	yes	no	Sample_description.txt	moderate	43	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD077402	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077402; files/all n=50	Q1	6	Embiratermes neotenicus	50	45	raw	DIA	LFQ	Orbitrap Fusion	yes	no	SampleDescriptrion.txt	moderate	45	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD079016	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD079016; files/all n=39	Q1	6	Homo sapiens (human)	39	36	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	samplelist.csv	moderate	36	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD080813	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD080813; files/all n=121	Q1	6	Trypanosoma cruzi dm28c	121	30	raw	DDA	LFQ	Q Exactive HF	yes	no	experiment_annotation.tsv	moderate	30	ms-proteomics	none_in_pride	no	
PXD077318	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077318; files/all n=60	Q1	5	Homo sapiens (human)	60	29	raw	unknown	LFQ	Q Exactive HF-X	yes	no	Design_PRIDE_Mirabal_Ortega.xlsx	moderate	29	ms-proteomics;human	none_in_pride	no	
